3;203;20;Vervaardiging van verf, vernis e.d., drukinkt en mastiek;Fabrication de peintures, de vernis, d'encres et de mastics;Herstellung von Anstrichmitteln, Druckfarben und Kitten;Manufacture of paints, varnishes and similar coatings, printing ink a mastics
3;204;20;Vervaardiging van zeep, wasmiddelen, poets- en reinigingsmiddelen, parfums en toiletartikelen;Fabrication de savons, de produits d'entretien, de parfums et de produits de toilette;Herstellung von Seifen, Wasch-, Reinigungs- und K�rperpflegemitteln sowie von Duftstoffen;Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations
3;205;20;Vervaardiging van andere chemische producten;Fabrication d'autres produits chimiques;Herstellung von sonstigen chemischen Erzeugnissen;Manufacture of other chemical products
3;206;20;Vervaardiging van synthetische en kunstmatige vezels;Fabrication de fibres artificielles ou synth�tiques;Herstellung von Chemiefasern;Manufacture of man-made fibres
3;211;21;Vervaardiging van farmaceutische grondstoffen;Fabrication de produits pharmaceutiques de base;Herstellung von pharmazeutischen Grundstoffen;Manufacture of basic pharmaceutical products
3;212;21;Vervaardiging van farmaceutische producten;Fabrication de pr�parations pharmaceutiques;Herstellung von pharmazeutischen Spezialit�ten und sonstigen pharmazeutischen Erzeugnissen;Manufacture of pharmaceutical preparations
3;221;22;Vervaardiging van producten van rubber;Fabrication de produits en caoutchouc;Herstellung von Gummiwaren;Manufacture of rubber products
3;222;22;Vervaardiging van producten van kunststof;Fabrication de produits en plastique;Herstellung von Kunststoffwaren;Manufacture of plastics products
3;231;23;Vervaardiging van glas en glaswerk;Fabrication de verre et d'articles en verre;Herstellung von Glas und Glaswaren;Manufacture of glass and glass products
3;232;23;Vervaardiging van vuurvaste producten;Fabrication de produits r�fractaires;Herstellung von feuerfesten keramischen Werkstoffen und Waren;Manufacture of refractory products
3;233;23;Vervaardiging van producten voor de bouw, van klei;Fabrication de mat�riaux de construction en terre cuite;Herstellung von keramischen Baumaterialien;Manufacture of clay building materials
3;234;23;Vervaardiging van andere keramische producten;Fabrication d'autres produits en c�ramique et en porcelaine;Herstellung von sonstigen Porzellan- und keramischen Erzeugnissen;Manufacture of other porcelain and ceramic products
3;235;23;Vervaardiging van cement, kalk en gips;Fabrication de ciment, de chaux et de pl�tre;Herstellung von Zement, Kalk und gebranntem Gips;Manufacture of cement, lime and plaster
3;236;23;Vervaardiging van artikelen van beton, cement en gips;Fabrication d'ouvrages en b�ton, en ciment ou en pl�tre;Herstellung von Erzeugnissen aus Beton, Zement und Gips;Manufacture of articles of concrete, cement and plaster
3;237;23;Houwen, bewerken en afwerken van natuursteen;Taille, fa�onnage et finissage de pierres;Be- und Verarbeitung von Naturwerksteinen und Natursteinen a. n. g.;Cutting, shaping and finishing of stone
3;239;23;Vervaardiging van andere schuurmiddelen en niet-metaalhoudende minerale producten n.e.g.;Fabrication de produits abrasifs et de produits min�raux non m�talliques n.c.a.;Herstellung von Schleifk�rpern und Schleifmitteln auf Unterlage sowie sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g.;Manufacture of abrasive products and non-metallic mineral products
3;241;24;Vervaardiging van ijzer en staal en van ferrolegeringen;Sid�rurgie;Erzeugung von Roheisen, Stahl und Ferrolegierungen;Manufacture of basic iron and steel and of ferro-alloys
3;242;24;Vervaardiging van buizen, pijpen, holle profielen en fittings daarvoor, van staal;Fabrication de tubes, de tuyaux, de profil�s creux et d'accessoires correspondants en acier;Herstellung von Stahlrohren, Rohrform-, Rohrverschluss- und Rohrverbindungsst�cken aus Stahl;Manufacture of tubes, pipes, hollow profiles and related fittings, of steel
3;243;24;Vervaardiging van andere producten van de eerste verwerking van staal;Fabrication d'autres produits de premi�re transformation de l'acier;Sonstige erste Bearbeitung von Eisen und Stahl;Manufacture of other products of first processing of steel
3;244;24;Productie van edele metalen en van andere non-ferrometalen;Production de m�taux pr�cieux et d'autres m�taux non ferreux;Erzeugung und erste Bearbeitung von NE-Metallen;Manufacture of basic precious and other non-ferrous metals
3;245;24;Gieten van metalen;Fonderie de m�taux;Gie�ereien;Casting of metals
3;251;25;Vervaardiging van metalen constructiewerken;Fabrication d'�l�ments en m�tal pour la construction;Stahl- und Leichtmetallbau;Manufacture of structural metal products
3;252;25;Vervaardiging van tanks, reservoirs en bergingsmiddelen, van metaal;Fabrication de r�servoirs, citernes et conteneurs m�talliques;"Herstellung von Metalltanks und -beh�ltern;";Manufacture of tanks, reservoirs and containers of metal
3;253;25;Vervaardiging van stoomketels, exclusief warmwaterketels voor centrale verwarming;Fabrication de g�n�rateurs de vapeur, � l'exception des chaudi�res pour le chauffage central;Herstellung von Dampfkesseln (ohne Zentralheizungskessel);Manufacture of steam generators, except central heating hot water boilers
3;254;25;Vervaardiging van wapens en munitie;Fabrication d'armes et de munitions;Herstellung von Waffen und Munition;Manufacture of weapons and ammunition
3;255;25;"Smeden, persen, stampen en profielwalsen van metaal; poedermetallurgie";"Forge, emboutissage, estampage des m�taux; m�tallurgie des poudres";Herstellung von Schmiede-, Press-, Zieh- und Stanzteilen, gewalzten Ringen und pulvermetallurgischen Erzeugnissen;"Forging, pressing, stamping and roll-forming of metal; powder metallurgy"
3;256;25;"Oppervlaktebehandeling van metalen; verspanend bewerken van metalen";"Traitement et rev�tement des m�taux; usinage";"Oberfl�chenveredlung und W�rmebehandlung; Mechanik a. n. g.";"Treatment and coating of metals; machining"
3;257;25;Vervaardiging van scharen, messen, bestekken, gereedschap en ijzerwaren;Fabrication de coutellerie, d'outillage et de quincaillerie;Herstellung von Schneidwaren, Werkzeugen, Schl�ssern und Beschl�gen aus unedlen Metallen;Manufacture of cutlery, tools and general hardware
3;259;25;Vervaardiging van andere producten van metaal;Fabrication d'autres ouvrages en m�taux;Herstellung von sonstigen Metallwaren;Manufacture of other fabricated metal products
3;261;26;Vervaardiging van elektronische onderdelen en printplaten;Fabrication de composants et cartes �lectroniques;Herstellung von elektronischen Bauelementen und Leiterplatten;Manufacture of electronic components and boards
3;262;26;Vervaardiging van computers en randapparatuur;Fabrication d'ordinateurs et d'�quipements p�riph�riques;Herstellung von Datenverarbeitungsger�ten und peripheren Ger�ten;Manufacture of computers and peripheral equipment
3;263;26;Vervaardiging van communicatieapparatuur;Fabrication d'�quipements de communication;Herstellung von Ger�ten und Einrichtungen der Telekommunikationstechnik;Manufacture of communication equipment
3;264;26;Vervaardiging van consumentenelektronica;Fabrication de produits �lectroniques grand public;Herstellung von Ger�ten der Unterhaltungselektronik;Manufacture of consumer electronics
3;265;26;"Vervaardiging van meet-, controle- en navigatie-instrumenten en -apparatuur; vervaardiging van uurwerken";"Fabrication d'instruments et d'appareils de mesure, d'essai et de navigation; horlogerie";"Herstellung von Mess-, Kontroll-, Navigations- u. �. Instrumenten und Vorrichtungen; Herstellung von Uhren";"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks"
3;266;26;Vervaardiging van bestralingsapparatuur en van elektromedische en elektrotherapeutische apparatuur;Fabrication d'�quipements d'irradiation m�dicale, d'�quipements �lectrom�dicaux et �lectroth�rapeutiques;Herstellung von Bestrahlungs- und Elektrotherapieger�ten und elektromedizinischen Ger�ten;Manufacture of irradiation, electromedical and electrotherapeutic equipment
3;267;26;Vervaardiging van optische instrumenten en van foto- en filmapparatuur;Fabrication de mat�riels optiques et photographiques;Herstellung von optischen und fotografischen Instrumenten und Ger�ten;Manufacture of optical instruments and photographic equipment
3;268;26;Vervaardiging van magnetische en optische media;Fabrication de supports magn�tiques et optiques;Herstellung von magnetischen und optischen Datentr�gern;Manufacture of magnetic and optical media
3;271;27;Vervaardiging van elektromotoren, van elektrische generatoren en transformatoren en van schakel- en verdeelinrichtingen;Fabrication de moteurs, de g�n�ratrices et de transformateurs �lectriques, de mat�riel de distribution et de commande �lectrique;Herstellung von Elektromotoren, Generatoren, Transformatoren, Elektrizit�tsverteilungs- und schalteinrichtungen;Manufacture of electric motors, generators, transformers and electricidistribution and control apparatus
3;272;27;Vervaardiging van batterijen en accumulatoren;Fabrication de piles et d'accumulateurs �lectriques;Herstellung von Batterien und Akkumulatoren;Manufacture of batteries and accumulators
3;273;27;Vervaardiging van kabels en van schakelaars, stekkers, stopcontacten e. d.;Fabrication de fils et de c�bles et de mat�riel d'installation �lectrique;Herstellung von Kabeln und elektrischem Installationsmaterial;Manufacture of wiring and wiring devices
3;274;27;Vervaardiging van lampen en verlichtingsapparaten;Fabrication de lampes et d'appareils d'�clairage �lectrique;Herstellung von elektrischen Lampen und Leuchten;Manufacture of electric lighting equipment
3;275;27;Vervaardiging van huishoudapparaten;Fabrication d'appareils m�nagers;Herstellung von Haushaltsger�ten;Manufacture of domestic appliances
3;279;27;Vervaardiging van andere elektrische apparatuur;Fabrication d'autres mat�riels �lectriques;Herstellung von sonstigen elektrischen Ausr�stungen und Ger�ten a. n. g.;Manufacture of other electrical equipment
3;281;28;Vervaardiging van machines en apparaten voor algemeen gebruik;Fabrication de machines d'usage g�n�ral;Herstellung von nicht wirtschaftszweigspezifischen Maschinen;Manufacture of general -- purpose machinery
3;282;28;Vervaardiging van andere machines en apparaten voor algemeen gebruik;Fabrication d'autres machines d'usage g�n�ral;Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen;Manufacture of other general-purpose machinery
3;283;28;Vervaardiging van machines en werktuigen voor de landbouw en de bosbouw;Fabrication de machines agricoles et foresti�res;Herstellung von land- und forstwirtschaftlichen Maschinen;Manufacture of agricultural and forestry machinery
3;284;28;Vervaardiging van niet-verspanende machines voor de metaalbe-werking en van gereedschapswerktuigen;Fabrication de machines de formage des m�taux et de machines-outils;Herstellung von Werkzeugmaschinen;Manufacture of metal forming machinery and machine tools
3;289;28;Vervaardiging van andere machines, apparaten en werktuigen voor specifieke doeleinden;Fabrication d'autres machines d'usage sp�cifique;Herstellung von Maschinen f�r sonstige bestimmte Wirtschaftszweige;Manufacture of other special-purpose machinery
3;291;29;Vervaardiging en assemblage van motorvoertuigen;Construction et assemblage de v�hicules automobiles;Herstellung von Kraftwagen und Kraftwagenmotoren;Manufacture of motor vehicles
3;292;29;"Vervaardiging van carrosserie�n voor motorvoertuigen; vervaardiging van aanhangwagens en opleggers";"Fabrication de carrosseries de v�hicules automobiles; fabrication de remorques et de semi-remorques";Herstellung von Karosserien, Aufbauten und Anh�ngern;"Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers"
3;293;29;Vervaardiging van delen en toebehoren voor motorvoertuigen;Fabrication d'�quipements pour v�hicules automobiles;Herstellung von Teilen und Zubeh�r f�r Kraftwagen;Manufacture of parts and accessories for motor vehicles
3;301;30;Scheepsbouw;Construction navale;Schiff- und Bootsbau;Building of ships and boats
3;302;30;Vervaardiging van rollend materieel voor spoorwegen;Construction de locomotives et d'autre mat�riel ferroviaire roulant;Schienenfahrzeugbau;Manufacture of railway locomotives and rolling stock
3;303;30;Vervaardiging van lucht- en ruimtevaartuigen en van toestellen in verband daarmee;Construction a�ronautique et spatiale;Luft- und Raumfahrzeugbau;Manufacture of air and spacecraft and related machinery
3;304;30;Vervaardiging van militaire gevechtsvoertuigen;Construction de v�hicules militaires de combat;Herstellung von milit�rischen Kampffahrzeugen;Manufacture of military fighting vehicles
3;309;30;Vervaardiging van transportmiddelen, n.e.g.;Fabrication de mat�riels de transport n.c.a.;Herstellung von Fahrzeugen a. n. g.;Manufacture of transport equipment n.e.c.
3;310;31;Vervaardiging van meubelen;Fabrication de meubles;Herstellung von M�beln;Manufacture of furniture
3;321;32;Bewerken van edelstenen en vervaardiging van sieraden en dergelijke artikelen;"Travail des pierres pr�cieuses; fabrication d'articles de joaillerie, de bijouterie et d'articles similaires";Herstellung von M�nzen, Schmuck und �hnlichen Erzeugnissen;Manufacture of jewellery, bijouterie and related articles
3;322;32;Vervaardiging van muziekinstrumenten;Fabrication d'instruments de musique;Herstellung von Musikinstrumenten;Manufacture of musical instruments
3;323;32;Vervaardiging van sportartikelen;Fabrication d'articles de sport;Herstellung von Sportger�ten;Manufacture of sports goods
3;324;32;Vervaardiging van spellen en speelgoed;Fabrication de jeux et de jouets;Herstellung von Spielwaren;Manufacture of games and toys
